kepid,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq
10525077,CANDIDATE,11.006795,135.9925,5.112,146.4,1.34,874.0
10535708,FALSE POSITIVE,0.93373761,131.53,3.303,58.7,1.0,2073.0
10547378,FALSE POSITIVE,35.164087,147.7597,86.05,1528.9,62.03,756.0
10551346,FALSE POSITIVE,1.42796645,132.604851,12.8653,6012.3,39.76,1637.0
10552151,FALSE POSITIVE,525.757041,306.89848,4.995,830.2,11.07,372.0
6191945,FALSE POSITIVE,6.8072842,135.5474,1.9477,14578.0,31.15,1156.0
6209347,FALSE POSITIVE,2.136577151,133.026579,2.4682,79078.0,43.89,1311.0
6268722,FALSE POSITIVE,2.638432816,133.003946,2.42989,48488.0,49.77,1933.0
6301030,FALSE POSITIVE,11.991000357,139.598337,6.4648,375940.0,78.78,897.0
10460984,CONFIRMED,10.94577783,176.71834,3.0937,532.8,2.84,881.0
6606934,FALSE POSITIVE,37.80694072,153.8409531,3.84264,106334.0,72.01,617.0
4742420,CANDIDATE,90.097375,143.8471,12.697,282.6,1.7,430.0
11015323,CONFIRMED,34.18884323,193.38946,5.3278,1063.2,2.97,526.0
4826439,FALSE POSITIVE,1.237147407,132.6581514,7.06623,435364.0,106.18,2107.0
4933476,FALSE POSITIVE,1.28619671,131.87462,1.114,137.2,1.27,1646.0
4990977,FALSE POSITIVE,2.649026189,133.379281,2.4698,52172.0,32.7,1377.0
5034333,FALSE POSITIVE,6.932281325,134.876198,11.0301,6405.9,90.57,1872.0
5039441,FALSE POSITIVE,2.151384476,133.1088143,3.34471,263861.0,66.2,1725.0
11867071,FALSE POSITIVE,3.963787093,135.029951,3.10316,25015.2,28.11,1389.0
11975363,FALSE POSITIVE,1.759208679,132.6537254,4.60837,362327.0,66.06,1475.0
12834874,CONFIRMED,7.65880048,173.03964,3.0427,668.2,2.19,858.0
12207117,FALSE POSITIVE,1.6031794,131.5678,0.91,,,
12367464,CANDIDATE,1.853209359,132.249661,1.7543,12319.1,32.99,2100.0
12470041,FALSE POSITIVE,14.66769462,139.161736,2.4462,29862.0,145.18,1552.0
1026032,FALSE POSITIVE,8.460438928,133.7744903,4.73492,76412.9,36.62,804.0
3757588,FALSE POSITIVE,24.09002065,154.285323,11.0494,6782.2,9.39,551.0
3765692,CANDIDATE,3.09383248,132.75691,1.576,373.7,1.32,998.0
3766353,FALSE POSITIVE,2.666961614,133.719065,2.4774,7583.4,40.68,1469.0
3830820,FALSE POSITIVE,15.582794732,135.112903,3.76683,52760.0,14.0,397.0
3831523,CANDIDATE,1.529283907,131.4176092,14.0075,54.8,2.26,2550.0
3834364,FALSE POSITIVE,2.908454772,132.315694,2.6005,64325.0,40.85,1153.0
3966801,CONFIRMED,25.69581456,188.78889,4.0251,1130.8,1.7,314.0
4914737,FALSE POSITIVE,8.65311903,134.30128,1.273,206.8,0.85,493.0
4917014,FALSE POSITIVE,0.796815149,131.9743416,1.0727,55.9,10.23,5480.0
4931073,FALSE POSITIVE,26.951237675,150.923211,8.27486,86749.2,146.33,1082.0
4932691,FALSE POSITIVE,18.11208877,134.713916,6.7828,116633.0,96.62,1068.0
4939265,CANDIDATE,4.84505985,134.94868,2.078,298.4,1.54,723.0
4940201,FALSE POSITIVE,4.408295716,134.280413,3.62479,37964.0,35.68,942.0
4946680,FALSE POSITIVE,8.665259912,132.216249,3.1088,1840.6,82.42,1378.0
8439323,CONFIRMED,4.62602867,134.68092,0.643,346.9,1.65,1012.0
5551228,FALSE POSITIVE,122.906853,195.9104,15.97,819.7,3.55,338.0
5471271,FALSE POSITIVE,12.422216754,141.8461927,6.5533,54.5,0.8,864.0
5881120,CONFIRMED,4.85018974,135.31157,5.676,64.5,1.1,1098.0
4548098,CONFIRMED,3.82315697,133.06936,2.388,47.2,0.77,1282.0
4548098,CANDIDATE,5.215752,133.404,1.13,46.8,0.83,1156.0
4252322,CANDIDATE,14.591504451,180.851546,1.1295,1490.5,36.85,879.0
7429287,CANDIDATE,84.799829,180.4426,15.21,56.1,1.16,491.0
10526887,CONFIRMED,1.450889836,132.2306,1.753,135.7,1.21,1700.0
9641144,FALSE POSITIVE,1.089076495,132.02703,2.274,43.7,0.75,2016.0
8572168,FALSE POSITIVE,1.662710314,132.44469,1.83,85.9,2.16,2307.0
12509829,FALSE POSITIVE,0.888478095,131.86943,1.5312,340.4,1.51,1665.0
7368137,FALSE POSITIVE,2.18242002,132.39594,4.103,69.7,0.7,1283.0
3342592,FALSE POSITIVE,17.177328207,170.54643,7.6702,24419.2,15.29,720.0
4945764,CANDIDATE,19.8751355,148.3935,8.041,109.0,2.49,1061.0
7703910,FALSE POSITIVE,1.275511306,132.44654,1.889,69.3,0.84,1739.0
7777818,CANDIDATE,5.78159956,136.77178,2.222,72.8,1.7,1475.0
9851360,FALSE POSITIVE,8.4805019,135.8339,8.345,164.9,1.26,781.0
6937529,CONFIRMED,2.94648935,132.42208,3.155,57.0,0.89,1497.0
5351250,FALSE POSITIVE,93.803766,170.55916,2.946,460.1,2.05,375.0
9883606,CONFIRMED,4.34195312,134.18767,2.598,73.3,0.94,1236.0
6289650,CANDIDATE,166.7876551,245.143036,5.8676,4764.2,7.03,334.0
9898017,CONFIRMED,2.29794819,131.49826,2.84,83.2,0.98,1547.0
8098212,CANDIDATE,3.48754109,134.16018,1.811,85.1,0.72,988.0
7694615,FALSE POSITIVE,0.631106722,131.89801,0.9942,49.2,0.63,1945.0
4556468,CONFIRMED,114.336052,216.7966,14.077,239.8,2.09,429.0
9222516,FALSE POSITIVE,0.63938062,131.894673,1.2067,308.0,51.53,2566.0
3953173,FALSE POSITIVE,2.41795911,132.5063,2.727,100.5,0.53,878.0
12265786,CANDIDATE,0.597018404,131.71277,0.4778,245.4,1.09,1578.0
9478990,CONFIRMED,21.0871953,202.858405,5.92691,8894.7,14.43,873.0
8487838,FALSE POSITIVE,1.061937837,131.7269,2.31,52.0,0.68,1757.0
10873178,CANDIDATE,4.82025124,134.81355,2.129,94.1,0.78,1018.0
5476671,FALSE POSITIVE,0.824180121,132.10276,2.839,208.1,17.8,1912.0
5476671,FALSE POSITIVE,0.824181335,131.68906,2.4864,224.7,18.2,1912.0
7335972,FALSE POSITIVE,0.579770948,132.081304,1.0377,467.9,2.4,1953.0
10717241,CANDIDATE,9.340538,135.12248,2.57,200.8,0.84,530.0
12554634,CANDIDATE,2.049602348,132.32639,1.061,186.1,1.08,1203.0
6264750,CANDIDATE,53.285584,172.297,6.492,158.6,1.44,537.0
11290515,CANDIDATE,5.8943338,134.10692,3.475,28.9,0.61,1092.0
4902202,FALSE POSITIVE,216.456055,175.3753,11.067,1002.8,3.61,320.0
7282042,FALSE POSITIVE,0.566803216,131.80982,3.325,20.2,0.54,2642.0
3109937,FALSE POSITIVE,37.809539,158.4002,7.547,487.4,1.79,483.0
6665860,CANDIDATE,10.4716194,136.2877,4.512,123.9,1.74,1035.0
5480884,FALSE POSITIVE,0.708726708,132.08629,0.753,313.6,0.92,1302.0
10187563,FALSE POSITIVE,373.60683,246.5809,8.752,534.8,2.5,271.0
3098605,CANDIDATE,0.428046051,131.83682,0.776,126.0,0.87,2017.0
11456405,FALSE POSITIVE,0.814278961,131.64806,2.087,72.0,0.76,1762.0
8320630,FALSE POSITIVE,19.254536,148.0172,4.754,186.0,1.32,625.0
8320630,CANDIDATE,32.526674,137.3054,6.842,204.9,1.26,525.0
3745690,CONFIRMED,13.54057461,171.67762,4.4673,461.0,2.17,779.0
3758499,CANDIDATE,80.881757,136.6708,12.568,142.7,2.27,581.0
3836450,FALSE POSITIVE,1.540399732,131.99296,1.63,57.6,0.58,1312.0
3836509,FALSE POSITIVE,1.540389045,131.99987,1.8325,485.7,32.54,4379.0
3836522,FALSE POSITIVE,1.540393027,131.998449,1.75,526.2,2.17,1502.0
3846515,FALSE POSITIVE,0.888045184,131.84685,2.1961,90.6,2.04,2870.0
3848665,FALSE POSITIVE,359.04147,274.206,14.04,3658.0,27.1,181.0
6367663,FALSE POSITIVE,3.781123,135.204,8.15,90.4,1.16,1421.0
5779852,FALSE POSITIVE,252.0792347,240.234923,3.9808,5582.6,41.07,318.0
6368905,CANDIDATE,220.720142,303.8527,8.186,862.5,2.0,235.0
6372194,CANDIDATE,281.5921577,261.81786,5.673,9312.0,7.22,225.0
6387557,CANDIDATE,103.722152,176.0727,6.061,296.9,1.95,414.0
6387887,FALSE POSITIVE,0.650701055,131.830637,0.89164,371061.0,281.62,6285.0
6443093,CANDIDATE,389.316341,351.36049,5.49,2599.8,27.61,245.0
8507073,FALSE POSITIVE,209.06299275,300.828345,10.0389,250913.0,72.26,329.0
8509781,FALSE POSITIVE,70.335879746,198.9473258,4.65625,24418.4,29.56,455.0
8552607,FALSE POSITIVE,1.061934307,131.72622,3.211,264.8,18.7,1696.0
7440748,CONFIRMED,7.064252021,135.379512,1.3867,728.9,2.37,769.0
8560475,CANDIDATE,7.41505161,133.31055,2.061,937.0,91.09,2815.0
8561192,FALSE POSITIVE,2.742590902,132.6997,10.4143,680398.0,176.4,1960.0
10616656,FALSE POSITIVE,25.285232337,135.9662009,4.76313,63021.6,69.68,740.0
10658177,CANDIDATE,113.083522,217.1521,10.315,130.7,1.59,450.0
10661679,FALSE POSITIVE,1.23138339,131.7865,3.943,72.7,0.82,1648.0
10724569,FALSE POSITIVE,0.745086745,131.82655,4.29,270.0,1.29,1654.0
10777591,CONFIRMED,6.10968225,133.80253,5.735,60.3,0.79,1093.0
9008220,FALSE POSITIVE,9.391039263,170.539799,2.8386,2895.6,11.73,1068.0
10813078,CANDIDATE,10.552241908,132.652083,2.7355,954.0,1.75,485.0
6614926,FALSE POSITIVE,3.026764871,133.3279059,4.32532,66719.9,26.36,1360.0
6628237,FALSE POSITIVE,3.840130917,135.139765,2.8951,60401.0,33.44,1205.0
6694186,FALSE POSITIVE,5.554227226,135.16203,4.77434,142313.0,31.71,930.0
6934587,FALSE POSITIVE,1.570919281,132.47362,3.2232,65124.0,59.12,1797.0
7219906,FALSE POSITIVE,35.08976902,153.396702,3.9623,5754.6,33.1,501.0
7257373,FALSE POSITIVE,5.233450136,133.1261573,8.57374,430422.0,70.33,1050.0
5121173,FALSE POSITIVE,17.4352218,143.2261,51.666,603.3,67.91,1195.0
5385548,FALSE POSITIVE,12.42555055,141.5457,28.492,409.0,3.79,1027.0
5385778,FALSE POSITIVE,12.42592247,141.54848,31.5,8707.6,79.21,1547.0
5428657,CANDIDATE,1.54287434,132.61697,1.1121,401.4,1.05,1007.0
5629353,CANDIDATE,33.3200908,150.0494,6.5265,6186.9,13.0,750.0
11134879,CONFIRMED,4.30165843,172.311001,2.1055,739.4,2.42,1009.0
5629353,CONFIRMED,7.5844241,137.847,3.918,1005.0,5.83,1228.0
2012722,FALSE POSITIVE,2.32539968,132.12985,16.791,288.1,9.76,2501.0
2013883,FALSE POSITIVE,0.764597756,131.69552,1.119,16.6,0.72,2708.0
2161949,CANDIDATE,4.78113942,131.7043,2.733,105.8,1.14,1130.0
2161949,CANDIDATE,7.18864064,133.14566,2.364,133.5,1.3,987.0
2162994,FALSE POSITIVE,4.101595158,132.6324315,6.10362,366585.0,51.08,1028.0
2167444,FALSE POSITIVE,2.43574046,133.47404,22.25,6223.0,24.62,2102.0
2557816,CONFIRMED,9.3789167,176.45197,3.3427,563.5,2.03,803.0
3836413,FALSE POSITIVE,1.540396094,131.996172,2.8044,55123.0,48.81,1576.0
3836439,FALSE POSITIVE,1.540395674,131.9963513,2.80168,70614.6,117.33,2850.0
3838004,FALSE POSITIVE,2.344138713,131.57589,0.4495,110.8,2.43,1797.0
3851134,FALSE POSITIVE,0.91849333,131.8481,2.399,58.7,0.93,2205.0
3851193,FALSE POSITIVE,1.341078755,131.8392432,3.86492,112151.0,41.8,1968.0
3854496,CANDIDATE,9.4588054,136.8156,3.66,270.0,1.78,943.0
3858884,FALSE POSITIVE,25.95193721,154.881253,15.9897,399167.0,123.34,904.0
4947726,FALSE POSITIVE,4.726086185,132.9230889,4.39793,181820.0,41.38,1032.0
4852528,CONFIRMED,0.986785834,133.171292,1.1879,450.0,1.19,1054.0
4948863,FALSE POSITIVE,8.643550046,139.8333977,3.1273,67298.6,38.21,779.0
4949214,FALSE POSITIVE,0.922030594,132.076361,4.367,13859.0,49.63,2194.0
4950557,FALSE POSITIVE,24.714790706,149.4927345,5.06776,208732.0,112.24,901.0
5000179,FALSE POSITIVE,3.6329347,131.88496,2.3,,,
5017058,FALSE POSITIVE,1.161947482,132.2121368,4.46886,129896.0,68.69,2174.0
5306383,FALSE POSITIVE,0.842336445,131.73901,1.519,80.1,0.9,1941.0
6607644,CONFIRMED,0.971915957,132.16504,1.6023,73.7,0.79,1609.0
7610663,CONFIRMED,3.03196812,133.98825,1.723,81.5,0.9,1269.0
5565707,FALSE POSITIVE,1.2940561,131.861,0.97,51.2,5.27,4465.0
1293031,FALSE POSITIVE,0.53936593,131.97457,5.434,145.0,9.19,5016.0
6463499,FALSE POSITIVE,94.446856,166.1513,7.502,436.4,7.13,611.0
8254882,FALSE POSITIVE,0.92565941,132.11002,1.488,30.0,0.88,2383.0
9027841,FALSE POSITIVE,0.503999678,131.631544,0.5421,975.6,2.97,1605.0
7450747,CONFIRMED,2.20829637,131.63091,2.841,87.9,1.36,1709.0
7826620,CONFIRMED,0.849906734,131.6741,1.141,124.3,0.59,1139.0
8890924,CONFIRMED,26.6565737,131.59433,4.954,163.4,4.15,903.0
8890924,FALSE POSITIVE,4.4408541,135.2744,8.083,33.9,1.74,1642.0
5992210,FALSE POSITIVE,0.641069613,132.14101,1.033,78.6,0.86,2196.0
9302543,FALSE POSITIVE,1.21475168,131.7581,6.93,266.1,5.5,3302.0
9883606,CANDIDATE,2.58393841,131.80729,2.169,49.4,0.77,1470.0
5860968,CONFIRMED,122.358116,134.3477,10.768,352.8,2.15,407.0
3645438,CONFIRMED,7.298142,137.85674,3.024,370.5,1.6,786.0
3645438,CONFIRMED,386.370512,452.874,11.007,1336.4,2.96,209.0
3645438,CANDIDATE,17.3695112,136.6159,4.012,314.0,1.45,588.0
8480582,CONFIRMED,18.5010898,149.17569,3.179,421.1,1.62,555.0
2830919,FALSE POSITIVE,1.54038914,132.00494,1.683,71.8,0.84,1638.0
5552562,CANDIDATE,5.93218209,135.63378,4.507,205.3,1.39,1000.0
6186182,CANDIDATE,96.384483,144.86825,5.253,591.0,2.41,400.0
12645057,CANDIDATE,6.83006228,135.76099,3.315,187.4,1.09,882.0
4844367,CANDIDATE,17.1622587,148.6441,4.668,312.2,22.42,674.0
6508221,CONFIRMED,18.20795835,185.84306,3.7965,1596.9,3.08,551.0
10937749,CANDIDATE,5.19898615,133.05317,2.359,136.8,1.04,1035.0
9100953,CONFIRMED,8.70179611,138.24633,3.048,304.1,1.37,750.0
2694632,FALSE POSITIVE,0.92225589,131.8088,4.227,33.0,1.29,2206.0
11153476,CANDIDATE,7.94004281,135.4315,3.282,81.9,0.98,1010.0
6144039,CANDIDATE,2.85855049,132.28415,2.341,85.4,1.23,1212.0
8430053,CANDIDATE,15.9513866,146.45425,2.285,99.2,1.17,849.0
12458605,CANDIDATE,7.7859111,137.8734,7.788,45.5,0.68,939.0
9597411,FALSE POSITIVE,1.575631524,170.393276,2.59202,25626.6,28.66,1577.0
4845862,FALSE POSITIVE,2.44926655,132.82121,2.988,108.2,0.76,1033.0
6593734,FALSE POSITIVE,0.58675746,131.75424,1.508,143.8,19.91,2157.0
7778621,CONFIRMED,7.28171395,137.30085,1.723,111.6,2.59,1086.0
5956354,FALSE POSITIVE,8.0386699,135.3098,3.549,142.0,1.18,926.0
11913072,FALSE POSITIVE,3.74779583,134.2022,3.157,88.5,1.06,1324.0
10843590,CONFIRMED,18.87022157,178.71167,3.1404,1096.6,2.82,621.0
8752940,CANDIDATE,9.07829171,138.25933,0.783,530.9,3.69,984.0
9083470,FALSE POSITIVE,0.91842238,131.5859,5.664,162.9,16.07,1525.0
4544684,FALSE POSITIVE,2.1890751,132.09378,2.365,94.8,0.87,1399.0
2976017,CANDIDATE,3.19938075,133.01116,1.761,76.1,0.62,1026.0
6786224,CANDIDATE,3.04185157,132.50422,1.434,69.0,0.71,1184.0
11709124,CONFIRMED,9.91937693,136.87361,4.326,186.7,1.32,838.0
4851239,FALSE POSITIVE,1.23512429,132.00059,4.22,15.2,0.38,1642.0
11072016,CANDIDATE,1.89873195,132.09278,1.382,78.0,0.93,1524.0
3758922,CANDIDATE,17.7412303,144.3554,4.816,144.7,1.14,684.0
3848919,FALSE POSITIVE,0.52363021,131.7669254,3.45121,367102.0,52.26,1940.0
3848948,CANDIDATE,0.523632451,131.76512,1.99,8.1,1.08,5313.0
3854101,FALSE POSITIVE,293.5056071,328.7269,3.4075,6824.0,48.59,265.0
3859890,FALSE POSITIVE,4.34573349,134.40693,2.246,73.5,0.86,1151.0
3745690,CONFIRMED,1.732346403,134.53123,2.2139,182.4,1.37,1546.0
3867593,FALSE POSITIVE,73.3377984,136.58646,9.029,114900.0,73.06,601.0
3953106,FALSE POSITIVE,6.58729511,133.3652,8.3582,127965.0,58.09,1152.0
6509282,CANDIDATE,3.98916186,132.21377,1.913,318.0,28.1,3293.0
6511182,CANDIDATE,29.5632952,158.22504,1.562,532.8,1.9,527.0
6525196,FALSE POSITIVE,1.710299164,131.6153344,3.92227,157266.0,57.97,1638.0
6526377,FALSE POSITIVE,1.39508873,132.059107,2.09,,,
6527229,FALSE POSITIVE,200.79976002,263.875635,7.6419,92642.0,48.77,303.0
6042214,FALSE POSITIVE,27.04627886,171.95525,2.666,900.8,3.54,636.0
6543192,CANDIDATE,8.0906952,136.7844,2.648,82.4,0.8,811.0
8644545,CANDIDATE,295.958914,138.92548,4.244,464.1,2.1,265.0
8644911,CANDIDATE,120.938669,246.252,8.818,782.1,2.32,333.0
8715589,CANDIDATE,7.62210397,138.65231,1.902,146.1,3.8,1422.0
8718273,FALSE POSITIVE,3.479508244,133.389072,3.9097,3000.4,444.46,3167.0
8741367,CANDIDATE,0.9886684,131.99354,2.023,126.6,3.18,3183.0
8742270,FALSE POSITIVE,397.3958488,374.57082,6.1014,29825.0,64.56,280.0
10817600,FALSE POSITIVE,2.74703312,131.79105,2.655,152.2,61.97,2917.0
10850327,CANDIDATE,440.171272,470.35369,12.217,783.5,5.97,334.0
10855545,FALSE POSITIVE,37.537859,159.7364,6.513,269.0,1.77,583.0
10905641,FALSE POSITIVE,460.77905,533.8441,15.541,239.3,4.24,387.0
10920086,FALSE POSITIVE,3.21318517,132.044475,15.47,2046.1,8.24,1710.0
10933306,CANDIDATE,57.7749373,154.2915,4.731,283.6,1.85,524.0
10967168,CANDIDATE,22.2659599,144.87,4.816,61.3,1.18,896.0
7295570,FALSE POSITIVE,3.6037011,131.6711,2.994,16112.0,66.94,1464.0
7362852,FALSE POSITIVE,3.518356021,131.8005089,6.90375,316750.0,64.49,1266.0
7373877,FALSE POSITIVE,32.669962587,159.4801924,3.581,365.4,1.37,428.0
10460984,CONFIRMED,28.9869016,134.7812,3.6233,471.6,2.7,637.0
7436177,FALSE POSITIVE,19.93364711,143.94041,8.6122,174830.0,75.88,848.0
7537945,FALSE POSITIVE,1.071911311,131.607529,3.8559,9817.8,40.32,1809.0
7624297,FALSE POSITIVE,18.019651402,148.6673673,5.08572,176998.0,31.77,544.0
5629353,CANDIDATE,11.867172,142.985,4.815,595.6,4.03,1058.0
5738698,FALSE POSITIVE,2.404386969,133.2105484,7.40348,313168.0,79.72,1670.0
5768927,FALSE POSITIVE,4.390513938,132.550761,2.9472,46829.0,41.83,1401.0
5814635,FALSE POSITIVE,3.86963822,131.6242,2.29,,,
5816144,CANDIDATE,12.4970599,140.8987,3.877,180.0,1.44,839.0
5816144,FALSE POSITIVE,7.384681,132.1721,3.548,142.8,1.22,1000.0
5817566,FALSE POSITIVE,4.206070484,132.248423,10.6988,119812.0,172.66,2547.0
2301068,CANDIDATE,8.60965352,134.38829,2.218,63.2,3.33,1550.0
2305372,FALSE POSITIVE,1.40469182,131.552084,6.26327,702439.0,217.25,2263.0
2306740,FALSE POSITIVE,10.306982793,143.7331641,11.4277,341790.0,81.21,960.0
2308957,FALSE POSITIVE,1.109841858,132.1655985,8.11952,300713.0,177.78,2944.0
2422820,CANDIDATE,13.8911152,137.3481,5.062,204.9,1.12,674.0
2437452,FALSE POSITIVE,7.234965722,134.582307,7.0245,164848.0,34.03,843.0
2437804,FALSE POSITIVE,7.45301717,131.77618,3.685,551.5,37.37,2595.0
3938073,FALSE POSITIVE,31.024310431,158.8651537,7.63621,96480.3,93.29,783.0
3972432,CANDIDATE,2.90805147,134.3193,2.812,103.1,0.97,1220.0
3973002,FALSE POSITIVE,1.992098705,132.891052,4.03833,69414.0,45.85,1435.0
4049108,FALSE POSITIVE,4.804469031,169.63529,3.4587,744.4,3.35,953.0
3973504,FALSE POSITIVE,4.318726936,131.605675,2.67349,59429.0,29.74,1091.0
4055092,FALSE POSITIVE,76.45315813,133.986308,5.1822,9662.2,22.89,291.0
4067549,FALSE POSITIVE,7.698431197,137.868033,5.43677,42548.8,42.72,878.0
5018787,FALSE POSITIVE,0.607191908,132.0195301,1.30166,17368.7,12.44,1759.0
5021732,FALSE POSITIVE,15.039464523,144.137252,5.39796,66876.8,51.71,877.0
5022440,FALSE POSITIVE,3.693951168,133.61052,2.2534,28290.0,20.88,1148.0
5022900,FALSE POSITIVE,1.05680287,131.682,5.748,82.3,0.83,1633.0
5024126,FALSE POSITIVE,0.787122102,131.73687,3.0999,596.8,20.76,1655.0
4951877,CANDIDATE,24.7962801,170.32595,8.33,574.4,2.7,664.0
6042031,FALSE POSITIVE,0.537110149,131.55982,1.7976,92.0,32.19,3195.0
4078311,CONFIRMED,9.84262076,134.02155,1.6018,626.4,2.41,801.0
5475735,FALSE POSITIVE,2.99194823,134.1641,4.39,99.6,0.78,1019.0
4376644,FALSE POSITIVE,27.677680103,173.796579,2.1704,11545.0,14.41,618.0
9402583,FALSE POSITIVE,0.536544193,132.03219,2.918,159.5,0.9,1745.0
7838675,CONFIRMED,1.005205893,132.45541,1.63,97.5,0.85,1682.0
8700537,FALSE POSITIVE,43.796785,158.9316,18.84,256.3,20.79,542.0
9716028,CANDIDATE,17.3731821,138.28747,3.36,71.7,1.31,901.0
6223324,CANDIDATE,1.97507424,132.3567,2.61,130.5,1.08,1477.0
3336845,FALSE POSITIVE,0.996864568,132.09898,1.098,86.7,0.77,1588.0
4247092,FALSE POSITIVE,21.05647572,171.133613,1.238,1293.6,5.05,732.0
6026924,CONFIRMED,56.644452,138.762,16.551,104.6,2.44,733.0
6525280,FALSE POSITIVE,1.710319812,131.60513,2.983,43.6,0.56,1426.0
4861784,FALSE POSITIVE,5.62978034,136.8349,5.847,379.2,1.61,899.0
9588822,FALSE POSITIVE,71.76236302,170.095082,29.435,8591.9,25.76,665.0
9588822,CANDIDATE,61.858947,191.9736,21.32,70.8,2.47,699.0
5444548,CONFIRMED,13.24931848,179.52171,4.4859,647.6,2.86,806.0
2997459,CANDIDATE,16.3368863,132.20816,3.597,225.9,1.27,642.0
8330207,CANDIDATE,1.63668262,131.64586,1.907,921.7,103.99,2562.0
6359926,CANDIDATE,49.4746966,166.142,10.46,291.0,1.62,498.0
6629993,FALSE POSITIVE,118.609553,172.0788,22.74,380.9,2.86,299.0
9100953,CONFIRMED,44.9851885,150.5703,4.164,617.8,2.09,433.0
9100953,CANDIDATE,14.7510068,141.1622,2.25,381.1,1.7,629.0
8109107,FALSE POSITIVE,6.67410577,136.9407,3.645,160.9,1.62,1022.0
10907132,CANDIDATE,5.89089509,132.43645,2.402,267.7,1.54,985.0
6520753,CANDIDATE,4.13029832,133.5272,2.461,325.3,1.44,995.0
6520753,CANDIDATE,8.119343,135.1862,3.558,350.4,1.5,794.0
8493354,CANDIDATE,18.0071438,138.31266,5.401,80.8,1.05,799.0
11912911,FALSE POSITIVE,3.74788208,134.1709,4.183,153.4,0.94,979.0
7045435,FALSE POSITIVE,0.93479255,131.88578,4.5838,247.5,24.75,2040.0
8573168,FALSE POSITIVE,0.89628253,131.54972,1.397,86.4,0.76,1670.0
10801249,FALSE POSITIVE,1.67495622,131.8099,2.994,35.9,0.77,1843.0
8044600,FALSE POSITIVE,4.1083812,134.8932,3.279,352.8,1.62,1058.0
10220837,CONFIRMED,1.962282625,131.53585,1.45,68.3,0.81,1448.0
7583650,CANDIDATE,6.4546845,135.5436,3.071,69.9,1.38,1244.0
7870282,FALSE POSITIVE,0.580725004,131.73303,2.071,105.2,0.85,1939.0
9021075,CONFIRMED,7.28116667,132.7518,2.716,333.8,1.4,744.0
11338056,CANDIDATE,2.87998334,131.48485,1.658,116.5,0.85,1024.0
5282477,FALSE POSITIVE,0.992798625,131.70889,3.5065,582.5,29.26,1967.0
7266212,CANDIDATE,7.79534033,138.03216,3.406,102.1,1.07,985.0
8129005,FALSE POSITIVE,7.1403113,137.9994,5.891,112.1,1.18,1036.0
4138008,CONFIRMED,112.303136,230.4383,5.869,502.1,1.3,241.0
8360041,CANDIDATE,2.63527677,133.97919,1.997,70.4,0.76,1136.0
9827596,FALSE POSITIVE,1.45728997,131.5882,3.582,71.3,0.93,1665.0
9782748,CANDIDATE,147.388124,174.6537,8.781,909.2,3.03,356.0
2860656,CANDIDATE,4.11497357,135.318,3.025,154.1,1.17,1137.0
7094944,CANDIDATE,7.5019743,135.0995,2.582,248.0,1.19,709.0
3343281,FALSE POSITIVE,21.8660922,138.517,2.03,301.6,1.88,730.0
6425597,CANDIDATE,29.1206519,138.4718,2.89,415.5,1.6,528.0
3962728,FALSE POSITIVE,25.9493253,155.024,12.17,354.5,1.04,409.0
3973549,FALSE POSITIVE,1.389947459,132.266549,1.193,1213.8,3.39,1665.0
4058169,FALSE POSITIVE,282.5363563,241.528666,10.3088,29233.2,70.53,360.0
4077252,FALSE POSITIVE,0.534109403,131.80501,0.9513,78.3,2.28,5513.0
4135912,CANDIDATE,29.6094263,141.2485,2.71,224.9,2.87,789.0
4144238,FALSE POSITIVE,22.9138322,140.6387,4.855,340.3,30.24,785.0
4160006,FALSE POSITIVE,1.018360336,131.67768,7.622,393969.0,107.0,2302.0
6543674,FALSE POSITIVE,1.195515364,132.3039982,6.08509,396401.0,156.91,2640.0
6594945,FALSE POSITIVE,188.954072,160.7576,14.17,166.5,2.46,468.0
6612411,FALSE POSITIVE,8.46184728,134.13323,35.525,411.2,4.92,1511.0
6615600,FALSE POSITIVE,2.19509634,132.74891,1.796,227.7,1.32,1324.0
6634112,FALSE POSITIVE,9.942228056,133.8474942,2.45451,31067.9,22.15,740.0
6675757,CANDIDATE,22.2903562,152.37929,1.623,130.4,1.13,632.0
8745553,CONFIRMED,62.134919,154.0853,8.711,147.5,6.71,925.0
8747222,FALSE POSITIVE,1.667482003,133.17729,1.5931,545.5,15.15,3257.0
7504328,CANDIDATE,53.71798494,208.08042,4.104,3153.5,155.12,1550.0
8766285,FALSE POSITIVE,5.29730786,135.55681,4.02,190.8,1.49,1044.0
8823893,FALSE POSITIVE,1.50650036,132.9895,2.762,45.4,0.81,1809.0
8891684,CONFIRMED,374.878133,491.064,10.556,914.6,4.27,282.0
8904714,FALSE POSITIVE,5.2362026,133.7395,3.148,2019.5,75.83,1378.0
10977671,FALSE POSITIVE,199.064336,180.0893,13.623,265.0,6.12,483.0
11026582,CANDIDATE,240.57135,239.50353,11.164,921.5,2.93,302.0
